Date,AAPL,NVDA,JPM,SPY,GLD,TLT,EURUSD,BTC-USD
2017-03-06,32.2249,2.4084,72.2771,205.7915,116.72,92.8622,1.0565,1272.8299560547
2017-03-07,32.2666,2.4347,71.8761,205.1768,115.78,92.5807,1.054,1223.5400390625
2017-03-08,32.1463,2.4303,71.7188,204.7959,115.06,92.0804,1.0576,1150.0
2017-03-09,32.0723,2.4298,72.0019,205.0556,114.47,91.3455,1.0669,1188.4899902344
2017-03-10,32.1787,2.4441,71.7738,205.7742,114.72,91.666,1.0578,1116.7199707031
2017-03-13,32.1925,2.5114,71.8368,205.8781,114.74,91.0875,1.0604,1231.9200439453
2017-03-14,32.144,2.5097,71.9547,205.0903,114.12,91.5253,1.0734,1240.0
2017-03-15,32.4839,2.5287,72.1277,206.865,116.25,92.6433,1.0764,1249.6099853516
2017-03-16,32.5371,2.5598,72.0569,206.4581,116.73,92.1742,1.0737,1187.8100585938
2017-03-17,32.3753,2.6155,71.3021,206.0955,116.99,92.7527,1.0775,1100.2299804688
2017-03-20,32.7152,2.6988,70.791,205.8695,117.5645,93.1514,1.0809,1054.2299804688
2017-03-21,32.3406,2.6115,68.7151,203.2262,118.54,93.9254,1.0796,1120.5400390625
2017-03-22,32.706,2.6648,68.8252,203.7044,118.83,94.3007,1.0782,1049.1400146484
2017-03-23,32.5903,2.6406,68.7151,203.4871,118.67,94.1678,1.0793,1038.5899658203
2017-03-24,32.5256,2.65,68.6365,203.3392,118.86,94.5039,1.0784,937.5200195313
2017-03-27,32.5811,2.6692,68.5972,203.1306,119.53,94.9339,1.0813,1045.7700195313
2017-03-28,33.2564,2.6554,69.6666,204.6087,119.04,94.3007,1.0764,1047.1500244141
2017-03-29,33.3304,2.6468,69.4071,204.8,119.33,94.8636,1.0673,1039.9699707031
2017-03-30,33.2864,2.6976,70.0047,205.4521,118.47,94.0974,1.065,1026.4300537109
2017-03-31,33.224,2.686,69.069,204.9739,118.72,94.371,1.0687,1071.7900390625
2017-04-03,33.2333,2.6725,68.8173,204.6174,119.35,95.3229,1.0673,1143.8100585938
2017-04-04,33.4807,2.485,69.0467,204.7478,119.62,94.8058,1.0663,1133.25
2017-04-05,33.3073,2.4666,68.161,204.1392,119.62,95.0957,1.0643,1124.7800292969
2017-04-06,33.224,2.4846,68.3903,204.713,119.18,94.9547,1.0587,1182.6800537109
2017-04-07,33.15,2.474,68.1531,204.5044,119.46,94.5708,1.0645,1176.9000244141
2017-04-10,33.1107,2.4108,67.9158,204.6261,119.46,95.0095,1.0604,1187.1300048828
2017-04-11,32.7545,2.4195,67.7972,204.3826,121.19,95.9105,1.0664,1205.0100097656
2017-04-12,32.7938,2.3995,67.5362,203.4871,122.02,96.4354,1.0612,1200.3699951172
2017-04-13,32.6204,2.3546,66.7454,202.1654,122.6,96.7331,1.0609,1169.2800292969
2017-04-17,32.8008,2.4468,67.9,203.9566,122.24,96.4354,1.073,1193.9100341797
2017-04-18,32.6551,2.4483,67.3464,203.3479,122.82,97.6968,1.0709,1211.6700439453
2017-04-19,32.5348,2.4579,66.7928,202.9741,121.73,97.164,1.0716,1210.2900390625
2017-04-20,32.9419,2.4969,67.6548,204.6261,121.96,96.788,1.0722,1229.0799560547
2017-04-21,32.9025,2.5072,66.8403,203.974,122.31,96.788,1.0715,1222.0500488281
2017-04-24,33.2194,2.5386,69.1969,206.2173,121.48,96.3101,1.0925,1250.1500244141
2017-04-25,33.4252,2.5827,69.798,207.4172,120.25,95.1506,1.0903,1265.4899902344
2017-04-26,33.2286,2.5649,69.9324,207.2867,120.84,95.6755,1.0871,1281.0799560547
2017-04-27,33.2541,2.6049,69.2839,207.4606,120.39,95.6441,1.0891,1317.7299804688
2017-04-28,33.2217,2.5718,68.8015,207.0085,120.77,95.8557,1.0864,1316.4799804688
2017-05-01,33.8993,2.6295,68.849,207.5302,119.67,95.0588,1.0929,1421.5999755859
2017-05-02,34.1144,2.5516,68.4061,207.6084,119.65,95.5456,1.0883,1452.8199462891
2017-05-03,34.0103,2.5706,68.8015,207.3563,117.98,95.6084,1.0983,1490.0899658203
2017-05-04,33.8877,2.5607,68.8806,207.5997,116.79,95.1373,1.0994,1537.6700439453
2017-05-05,34.4497,2.561,68.8015,208.4171,117.01,95.2237,1.0982,1555.4499511719
2017-05-08,35.3864,2.5341,68.8806,208.3823,116.75,94.7055,1.0873,1723.3499755859
2017-05-09,35.613,2.5383,68.6038,208.191,116.05,94.6977,1.0867,1755.3599853516
2017-05-10,35.4442,2.9908,69.1416,208.5649,116.04,94.5878,1.086,1787.1300048828
2017-05-11,35.7507,3.1193,68.9281,208.1388,116.5,94.5878,1.0928,1848.5699462891
2017-05-12,36.25,3.1535,68.7383,207.791,116.83,95.3022,1.0865,1724.2399902344
2017-05-15,36.1571,3.3118,69.0704,208.9388,117.14,95.0431,1.1081,1738.4300537109
2017-05-16,36.1037,3.3735,69.2839,208.7475,117.65,95.3964,1.1159,1734.4499511719
2017-05-17,34.8915,3.1493,66.6426,205.0434,119.79,96.786,1.1102,1839.0899658203
2017-05-18,35.4233,3.2813,66.3974,205.8695,118.81,96.8959,1.1203,1888.6500244141
2017-05-19,35.544,3.357,67.0459,207.2085,119.4,97.1236,1.1114,1987.7099609375
2017-05-22,35.76,3.4286,66.9826,208.2606,119.9,96.8567,1.1181,2173.3999023438
2017-05-23,35.7159,3.3825,67.8209,208.7214,119.14,96.205,1.1218,2320.419921875
2017-05-24,35.6091,3.4205,67.7814,209.2083,119.61,96.7468,1.1209,2443.6398925781
2017-05-25,35.7321,3.4128,67.4967,210.2082,119.48,96.7782,1.1176,2304.9799804688
2017-05-26,35.6718,3.5012,67.5046,210.1647,120.54,96.943,1.1211,2202.419921875
2017-05-30,35.6857,3.576,66.35,209.9822,120.14,97.4219,1.1242,2175.4699707031
2017-05-31,35.4744,3.5632,64.966,209.93,120.62,97.6653,1.1212,2286.4099121094
2017-06-01,35.5719,3.5634,65.6857,211.5994,120.72,97.6755,1.128,2407.8798828125
2017-06-02,36.0991,3.5456,65.3535,212.3037,121.61,98.8321,1.1216,2488.5500488281
2017-06-05,35.7461,3.6535,65.4722,212.1472,121.73,98.2184,1.1276,2686.8100585938
2017-06-06,35.8668,3.637,65.6066,211.469,123.1,98.7534,1.1255,2863.1999511719
2017-06-07,36.0805,3.6809,66.3579,211.8603,122.45,98.2813,1.1211,2732.1599121094
2017-06-08,35.9922,3.948,67.1803,211.9646,121.65,98.0217,1.1193,2805.6201171875
2017-06-09,34.5966,3.6927,68.7699,211.6429,120.54,97.8722,1.1185,2823.8100585938
2017-06-12,33.7699,3.7019,68.7857,211.5994,120.36,97.8408,1.121,2659.6298828125
2017-06-13,34.0416,3.7372,69.015,212.6341,120.48,97.8565,1.1217,2717.0200195313
2017-06-14,33.7095,3.7451,68.8727,212.3646,119.82,99.3671,1.1144,2506.3701171875
2017-06-15,33.5074,3.7611,68.4615,211.9559,119.32,99.2097,1.1194,2464.580078125
2017-06-16,33.0384,3.7426,68.1531,212.0022,119.34,99.4064,1.1147,2518.5600585938
2017-06-19,33.9835,3.8833,69.6477,213.7671,118.43,99.2648,1.1133,2589.6000976563
2017-06-20,33.6746,3.8776,69.2128,212.3255,118.18,100.1538,1.1167,2721.7900390625
2017-06-21,33.8744,3.9364,68.8964,212.2731,118.52,100.3584,1.1151,2689.1000976563
2017-06-22,33.8186,3.9092,68.8173,212.177,118.92,100.5787,1.1191,2705.4099121094
2017-06-23,33.9696,3.7972,68.6908,212.4303,119.43,100.5315,1.115,2744.9099121094
2017-06-26,33.8627,3.7557,68.9913,212.5701,118.36,100.9091,1.1337,2478.4499511719
2017-06-27,33.3774,3.6182,69.6319,210.8576,118.81,99.8312,1.1376,2552.4499511719
2017-06-28,33.8651,3.7458,71.0316,212.7449,118.9,99.5008,1.144,2574.7900390625
2017-06-29,33.3658,3.6207,72.0834,210.8751,118.32,98.6668,1.1421,2539.3200683594
2017-06-30,33.4447,3.5683,72.2811,211.2683,118.02,98.4387,1.1442,2480.8400878906
2017-07-03,33.324,3.4392,73.7522,211.6265,116.09,98.1218,1.1344,2564.0600585938
2017-07-05,33.461,3.5311,74.4917,212.1158,116.52,98.1454,1.1422,2601.9899902344
2017-07-06,33.1452,3.5417,74.2532,210.1761,116.47,97.3334,1.1395,2608.5600585938
2017-07-07,33.4819,3.6226,74.6269,211.5391,115.28,96.75,1.1425,2518.6599121094
2017-07-10,33.6863,3.7939,74.1021,211.7663,115.47,96.8919,1.1466,2372.5600585938
2017-07-11,33.7954,3.8478,73.8158,211.609,115.62,97.0574,1.1411,2337.7900390625
2017-07-12,33.8442,4.0114,73.5614,213.1992,116.03,97.7276,1.1397,2398.8400878906
2017-07-13,34.3156,3.965,74.0305,213.5575,115.82,97.1126,1.1467,2357.8999023438
2017-07-14,34.6105,4.0716,73.3546,214.5535,116.77,97.2309,1.1404,2233.3400878906
2017-07-17,34.7313,4.0544,72.6708,214.5273,117.29,97.4989,1.1553,2228.4099121094
2017-07-18,34.852,4.0966,72.4163,214.6409,118.11,98.3504,1.1514,2318.8798828125
2017-07-19,35.0703,4.0753,72.5197,215.8029,118.08,98.3898,1.163,2273.4299316406
2017-07-20,34.9124,4.1346,72.5197,215.8991,118.24,98.6736,1.1661,2817.6000976563
2017-07-21,34.8961,4.1494,72.2732,215.7068,119.26,99.0915,1.1629,2667.7600097656
2017-07-24,35.3188,4.1013,72.5833,215.6544,119.31,98.7052,1.1646,2754.8601074219
2017-07-25,35.4697,4.0815,73.792,216.1786,118.92,97.4201,1.1733,2576.4799804688
2017-07-26,35.6369,4.1287,73.1002,216.1874,119.88,97.5778,1.1675,2529.4499511719
2017-07-27,34.9635,3.9924,72.798,215.9864,119.79,97.0969,1.1745,2671.7800292969
2017-07-28,34.7173,4.0578,72.5833,215.733,120.69,97.6724,1.1689,2809.0100097656
2017-07-31,34.5385,4.0114,72.9968,215.6107,120.75,97.7906,1.1801,2875.3400878906
2017-08-01,34.845,4.0603,73.9749,216.0913,120.65,98.4772,1.1855,2718.2600097656
2017-08-02,36.4915,4.0578,74.0385,216.1961,120.4,98.5325,1.1868,2710.669921875
2017-08-03,36.1269,4.1094,73.5534,215.7767,120.59,99.5518,1.177,2804.7299804688
2017-08-04,36.3173,4.1274,74.4758,216.1699,119.65,98.7064,1.1885,2895.8898925781
2017-08-07,36.8793,4.2543,74.7621,216.5718,119.51,98.817,1.1751,3378.9399414063
2017-08-08,37.1742,4.2037,74.4917,216.0388,119.86,98.4614,1.1758,3419.9399414063
2017-08-09,37.4018,4.2484,74.3724,216.0301,121.31,98.9987,1.1772,3342.4699707031
2017-08-10,36.2105,4.0665,73.3069,212.9808,122.21,99.8441,1.182,3381.2800292969
2017-08-11,36.7141,3.8497,72.6946,213.2953,122.79,99.8915,1.177,3650.6201171875
2017-08-14,37.2666,4.1568,73.5455,215.4098,121.92,99.3779,1.1733,4325.1298828125
2017-08-15,37.6746,4.1218,73.7363,215.3835,120.98,98.9592,1.1765,4181.9301757813
2017-08-16,37.5231,4.0766,73.2274,215.7593,121.87,99.3226,1.1723,4376.6298828125
2017-08-17,36.8027,3.9857,72.0824,212.3954,122.49,100.0653,1.1758,4331.6899414063
2017-08-18,36.7187,3.9865,72.1539,212.0634,122.3,100.0416,1.1716,4160.6201171875
2017-08-21,36.6511,3.9285,72.0664,212.2294,122.76,100.2865,1.176,4001.7399902344
2017-08-22,37.2503,4.0159,72.806,214.4487,122.21,99.8994,1.1806,4100.5200195313
2017-08-23,37.2969,4.0962,72.8934,213.6798,122.67,100.5789,1.1799,4151.5200195313
2017-08-24,37.1314,4.0812,72.7742,213.1817,122.29,100.2075,1.192,4334.6801757813
2017-08-25,37.2689,4.0471,73.0684,213.6798,122.74,100.5947,1.1802,4371.6000976563
2017-08-28,37.6443,4.0757,72.8378,213.6885,124.69,100.5315,1.1971,4382.66015625
2017-08-29,37.98,4.0691,72.4402,213.9332,124.42,100.8554,1.1883,4579.0200195313
2017-08-30,38.0826,4.0933,72.6072,214.9467,124.36,100.8238,1.1908,4565.2998046875
2017-08-31,38.2341,4.1862,72.2732,216.2398,125.82,101.124,1.1857,4703.3901367188
2017-09-01,38.2458,4.2114,72.9173,216.5456,126.06,100.3505,1.191,4892.009765625
2017-09-05,37.7865,4.0989,71.1759,214.9904,127.46,101.9419,1.1917,4376.5297851563
2017-09-06,37.7469,4.0965,71.653,215.7243,126.81,101.3164,1.2021,4597.1201171875
2017-09-07,37.5953,4.1155,70.3966,215.6981,128.13,102.3536,1.2033,4599.8798828125
2017-09-08,36.9822,4.0441,70.3091,215.4447,127.97,102.1319,1.2029,4228.75
2017-09-11,37.6513,4.1753,71.3985,217.7426,126.19,100.9127,1.1965,4161.2700195313
2017-09-12,37.5021,4.1904,72.2732,218.4766,126.56,100.3822,1.1885,4130.8100585938
2017-09-13,37.22,4.2091,72.4799,218.5814,125.61,99.9863,1.1918,3882.5900878906
2017-09-14,36.9006,4.1852,72.3368,218.5115,126.16,100.398,1.1944,3154.9499511719
2017-09-15,37.2736,4.4498,72.8537,218.8057,125.53,100.4376,1.1922,3637.5200195313
2017-09-18,36.9915,4.6336,73.8874,219.271,124.36,99.8597,1.1994,4065.1999511719
2017-09-19,37.0055,4.6286,74.6985,219.4906,124.62,99.6142,1.189,3924.9699707031
2017-09-20,36.3854,4.5913,75.2233,219.5696,123.62,99.6855,1.194,3905.9499511719
2017-09-21,35.7606,4.4658,75.5652,218.9813,122.68,99.6301,1.194,3631.0400390625
2017-09-22,35.4108,4.4223,75.4062,219.0252,123.24,99.9151,1.1946,3630.6999511719
2017-09-25,35.0984,4.2247,74.8416,218.5774,124.53,100.5405,1.1791,3926.0700683594
2017-09-26,35.7023,4.2484,74.5076,218.7091,123.14,100.3585,1.1742,3892.3500976563
2017-09-27,35.9564,4.3416,75.6845,219.5608,121.98,98.8463,1.1784,4200.669921875
2017-09-28,35.7349,4.3403,75.8435,219.8242,122.21,98.5533,1.181,4174.7299804688
2017-09-29,35.9307,4.4167,75.9469,220.5969,121.58,98.775,1.1782,4163.0698242188
2017-10-02,35.8585,4.4223,77.0045,221.554,120.77,98.5941,1.1742,4409.3198242188
2017-10-03,36.0147,4.4315,77.41,222.0282,120.83,98.6893,1.1757,4317.4799804688
2017-10-04,35.7815,4.4685,76.6228,222.2916,121.17,98.6973,1.1708,4229.3598632813
2017-10-05,36.2268,4.4661,77.6546,223.6087,120.52,98.3244,1.1727,4328.41015625
2017-10-06,36.2058,4.4792,77.5186,223.3541,121.09,98.0467,1.1712,4370.8100585938
2017-10-09,36.3317,4.5802,77.1107,222.9853,122.08,98.3561,1.1806,4772.0200195313
2017-10-10,36.3457,4.6677,77.6865,223.5736,122.4,98.5148,1.1856,4781.990234375
2017-10-11,36.4973,4.7173,77.4546,223.9248,122.79,98.7052,1.1828,4826.4799804688
2017-10-12,36.369,4.7196,76.7747,223.5911,122.89,99.1257,1.1814,5446.91015625
2017-10-13,36.5998,4.8075,76.6708,223.8633,123.82,99.8397,1.1832,5647.2099609375
2017-10-16,37.2736,4.89,78.2544,224.1619,122.97,99.7683,1.1763,5725.58984375
2017-10-17,37.4111,4.8856,78.0785,224.3199,122.13,99.8952,1.1784,5605.509765625
2017-10-18,37.2456,4.8814,78.3744,224.5394,121.67,99.2367,1.1849,5590.6899414063
2017-10-19,36.3644,4.8868,78.4704,224.6009,122.39,99.4113,1.1777,5708.5200195313
2017-10-20,36.4273,4.8646,79.5901,225.76,121.61,98.3561,1.1848,6011.4501953125
2017-10-23,36.4087,4.8577,79.4541,224.8819,121.8,98.5307,1.1758,5930.3198242188
2017-10-24,36.6255,4.9086,80.7179,225.277,121.33,97.9198,1.181,5526.6401367188
2017-10-25,36.4646,4.7845,80.7978,224.1619,121.35,97.4518,1.1649,5750.7998046875
2017-10-26,36.6978,4.8347,81.3737,224.4516,120.33,97.1265,1.1602,5904.830078125
2017-10-27,38.0126,4.9871,81.3977,226.2868,120.9,97.7691,1.1637,5780.8999023438
2017-10-30,38.8682,5.036,81.1098,225.4439,121.13,98.7052,1.1643,6130.5297851563
2017-10-31,39.4091,5.1094,80.4699,225.7951,120.67,98.7369,1.1616,6468.3999023438
2017-11-01,38.9079,5.1191,80.7179,226.0936,121.11,99.1766,1.1656,6767.3100585938
2017-11-02,39.1923,5.0879,81.2537,226.1814,121.19,99.6138,1.1602,7078.5
2017-11-03,40.2158,5.1559,81.1098,226.9366,120.62,99.8841,1.1662,7207.759765625
2017-11-06,40.6237,5.1791,80.6059,227.2878,121.65,100.2578,1.1585,7022.759765625
2017-11-07,40.7543,5.2384,78.9823,227.1297,121.21,100.6791,1.1592,7144.3798828125
2017-11-08,41.0877,5.1675,78.0945,227.5161,121.63,100.4565,1.1639,7459.6899414063
2017-11-09,41.0038,5.0726,78.0865,226.6907,122.13,100.1703,1.166,7143.580078125
2017-11-10,40.868,5.3399,77.9905,226.6205,121.13,98.6598,1.1647,6618.1401367188
2017-11-13,40.7043,5.2532,78.2704,226.8312,121.31,98.8665,1.1795,6559.490234375
2017-11-14,40.0889,5.2915,77.7985,226.3044,121.56,99.5343,1.1789,6635.75
2017-11-15,39.5601,5.1877,78.5344,225.1717,121.41,100.6155,1.1766,7315.5400390625
2017-11-16,40.0328,5.228,78.7583,227.0858,121.4,99.741,1.1786,7871.6899414063
2017-11-17,39.8105,5.2218,78.4944,226.4185,122.86,100.4804,1.1778,7708.990234375
2017-11-20,39.7707,5.289,79.1902,226.8049,121.31,100.4406,1.1736,8200.6396484375
2017-11-21,40.5101,5.3377,79.1262,228.2888,121.51,100.7586,1.182,8071.259765625
2017-11-22,40.9359,5.3137,78.8943,228.0868,122.63,101.0846,1.1847,8253.5498046875
2017-11-24,40.9382,5.3639,78.6383,228.6137,122.32,100.8063,1.1854,8253.6904296875
2017-11-27,40.7323,5.2942,78.3264,228.4995,122.83,100.6632,1.1836,9818.349609375
2017-11-28,40.4937,5.2094,81.0698,230.8176,122.81,100.7984,1.1846,10058.799804688
2017-11-29,39.6537,4.8561,82.9654,230.6771,122.04,99.8046,1.1902,9888.6103515625
2017-11-30,40.2082,4.9622,83.5972,232.6967,121.1,99.4707,1.189,10233.599609375
2017-12-01,40.0211,4.8872,83.8132,232.2138,121.59,100.813,1.1898,10975.599609375
2017-12-04,39.7286,4.6148,85.5408,231.9328,121.18,100.8608,1.1824,11657.200195312
2017-12-05,39.6912,4.6415,84.557,231.0986,120.32,101.3627,1.1793,11916.700195312
2017-12-06,39.5438,4.6791,83.9251,231.1425,120.07,101.7132,1.177,14291.5
2017-12-07,39.6163,4.7466,83.6772,231.8713,118.49,100.9166,1.1769,17899.69921875
2017-12-08,39.628,4.7342,84.725,233.1357,118.48,100.9246,1.1772,16569.400390625
2017-12-11,40.4001,4.8126,84.477,233.8382,118.01,100.7174,1.1739,16936.80078125
2017-12-12,40.1732,4.7181,85.4608,234.2509,118.15,100.6776,1.1823,17415.400390625
2017-12-13,40.3065,4.6029,84.389,234.2245,119.17,101.4344,1.1775,16408.19921875
2017-12-14,40.2948,4.6101,83.7092,233.2674,118.93,101.8646,1.1748,16564.0
2017-12-15,40.7043,4.7359,84.8929,235.2099,119.18,102.247,1.1775,17706.900390625
2017-12-18,41.2775,4.8927,85.5488,236.7015,119.73,101.3149,1.1838,19114.19921875
2017-12-19,40.8376,4.8484,85.1889,235.7924,119.82,100.0005,1.1869,17776.69921875
2017-12-20,40.7932,4.8655,84.8929,235.6689,120.14,98.8932,1.187,16624.599609375
2017-12-21,40.9476,4.843,86.2446,236.1543,120.31,99.4695,1.1859,15802.900390625
2017-12-22,40.9476,4.8277,85.9407,236.0925,120.94,99.6053,1.1857,13831.799804688
2017-12-26,39.9088,4.8813,85.5968,235.8101,121.77,99.9006,1.1886,16099.799804688
2017-12-27,39.9158,4.8746,85.7567,235.9248,122.23,101.2019,1.194,15838.5
2017-12-28,40.0281,4.8803,86.2126,236.4102,122.85,101.1141,1.2,14606.5
2017-12-29,39.5952,4.7839,85.5328,235.5188,123.65,101.2737,1.1942,14656.200195312
2018-01-02,40.3042,4.9285,86.3406,237.2045,125.15,100.18,1.2012,14982.099609375
2018-01-03,40.2972,5.2529,86.4286,238.7049,124.82,100.659,1.2066,15201.0
2018-01-04,40.4843,5.2806,87.6667,239.711,125.46,100.6431,1.2027,15599.200195312
2018-01-05,40.9453,5.3253,87.1039,241.3084,125.33,100.3557,1.2069,17429.5
2018-01-08,40.7932,5.4885,87.2326,241.7497,125.31,100.2918,1.1935,15170.099609375
2018-01-09,40.7885,5.487,87.6748,242.2969,124.73,98.9506,1.1945,14595.400390625
2018-01-10,40.7791,5.53,88.6395,241.9262,125.03,98.8309,1.2029,14973.299804688
2018-01-11,41.0108,5.5399,89.1139,243.6913,125.44,99.238,1.2197,13405.799804688
2018-01-12,41.4343,5.5127,90.5852,245.2799,126.96,99.4057,1.2042,13980.599609375
2018-01-16,41.2237,5.4418,90.2636,244.4415,127.17,99.8208,1.2183,11490.5
2018-01-17,41.9045,5.5558,90.8425,246.7714,126.14,99.6851,1.2236,11188.599609375
2018-01-18,41.942,5.5488,91.0595,246.3566,125.86,98.7591,1.2215,11474.900390625
2018-01-19,41.7548,5.689,90.8585,247.4775,126.42,98.2401,1.2237,11607.400390625
2018-01-22,41.4132,5.7775,91.9198,249.4897,126.65,98.3359,1.2296,10931.400390625
2018-01-23,41.4226,5.9066,91.8233,250.0192,127.28,98.7591,1.2405,10868.400390625
2018-01-24,40.7628,5.8297,92.9972,249.9221,128.83,98.2242,1.2395,11359.400390625
2018-01-25,40.0351,5.8433,93.0213,250.0281,127.97,99.0305,1.2428,11259.400390625
2018-01-26,40.1287,6.0159,93.5197,252.9228,128.07,98.6633,1.2392,11171.400390625
2018-01-29,39.2981,6.1029,93.4233,251.246,127.35,97.9767,1.24,11296.400390625
2018-01-30,39.0665,6.0008,92.5469,248.6689,126.8,97.4019,1.2412,10106.299804688
2018-01-31,39.1741,6.0769,92.9972,248.7925,127.65,97.9767,1.2505,10221.099609375
2018-02-01,39.256,5.9459,93.9619,248.5101,128.07,96.5568,1.2453,9170.5400390625
2018-02-02,37.5527,5.7733,91.8796,243.1,126.39,95.6608,1.251,8830.75
2018-02-05,36.6144,5.2833,87.4738,232.9329,126.71,96.5648,1.2373,6955.2700195313
2018-02-06,38.1446,5.577,90.135,237.5222,125.38,95.9648,1.2261,7754.0
2018-02-07,37.328,5.6566,90.746,236.2337,124.79,95.0528,1.2244,7621.2998046875
2018-02-08,36.3009,5.3778,86.7341,227.3728,124.98,94.9488,1.2249,8265.58984375
2018-02-09,36.7449,5.7377,88.4707,230.7883,124.77,94.3488,1.2261,8736.98046875
2018-02-12,38.2249,5.6376,89.8375,234.1773,125.37,94.7648,1.2348,8926.5703125
2018-02-13,38.6079,5.7513,90.3922,234.7598,126.08,95.1888,1.2447,8598.3095703125
2018-02-14,39.3197,5.9686,92.4826,237.9282,128.23,94.1328,1.2503,9494.6298828125
2018-02-15,40.64,6.0942,92.8685,240.9642,128.38,94.4528,1.2407,10166.400390625
2018-02-16,40.5084,6.0285,92.2012,241.0348,127.96,94.9648,1.2504,10233.900390625
2018-02-20,40.3722,6.158,92.2253,239.5256,126.24,94.5488,1.2281,11403.700195312
2018-02-21,40.1889,5.9709,92.6112,238.3342,125.66,93.3889,1.2328,10690.400390625
2018-02-22,40.5249,5.9904,92.4424,238.6431,126.3,93.6689,1.2292,10005.0
2018-02-23,41.2297,6.0839,94.3157,242.4469,126.14,94.5008,1.2327,10301.099609375
2018-02-26,42.0449,6.1,95.4895,245.2622,126.45,94.5328,1.2231,10366.700195312
2018-02-27,41.9086,6.0871,94.3559,242.1998,125.13,94.3968,1.2192,10725.599609375
2018-02-28,41.8452,5.9867,92.8605,239.7463,125.0,94.9968,1.2264,10397.900390625
2018-03-01,41.1122,5.7445,91.1962,236.2602,124.72,95.6453,1.2315,10951.0
2018-03-02,41.3965,5.8516,91.1078,237.4781,125.39,94.8678,1.2271,11086.400390625
2018-03-05,41.5398,5.8296,92.5067,240.2229,125.18,94.6112,1.2402,11573.299804688
2018-03-06,41.5045,5.9906,92.5871,240.8318,126.53,94.6994,1.2408,10779.900390625
2018-03-07,41.1192,5.9827,92.2414,240.7436,125.72,94.5952,1.2309,9965.5703125
2018-03-08,41.568,5.9664,92.2494,241.9085,125.42,95.1403,1.2303,9395.009765625
2018-03-09,42.2821,6.0691,94.9026,246.1183,125.54,94.5151,1.2307,9337.5498046875
2018-03-12,42.6909,6.1787,94.5971,245.8094,125.54,95.0601,1.2388,9205.1201171875
2018-03-13,42.2798,6.1279,93.4635,244.2208,125.78,95.5411,1.2365,9194.849609375
2018-03-14,41.9203,6.1534,92.4183,242.9676,125.7,96.3827,1.2302,8269.8095703125
2018-03-15,41.9697,6.1683,92.6514,242.7028,124.9,96.3827,1.2286,8300.8603515625
2018-03-16,41.8217,6.1965,92.8122,242.966,124.6,96.0381,1.2309,8338.349609375
2018-03-19,41.1827,5.962,92.0806,239.6786,124.87,95.7335,1.2239,8630.650390625
2018-03-20,41.1686,6.1742,92.169,240.0862,124.31,95.3487,1.2336,8913.4697265625
2018-03-21,40.2359,6.149,92.2494,239.6254,126.48,95.4529,1.2299,8929.2802734375
2018-03-22,39.6674,5.983,88.3983,233.6355,125.98,96.3988,1.2351,8728.4697265625
2018-03-23,38.7488,5.7633,86.0346,228.6556,127.61,96.3266,1.2325,8879.6201171875
2018-03-26,40.5883,6.048,88.6878,234.9114,128.28,95.9579,1.24,8209.400390625
2018-03-27,39.5476,5.579,86.9673,230.9152,127.49,96.9839,1.2306,7833.0400390625
2018-03-28,39.1106,5.4758,86.8306,230.2329,125.73,97.2404,1.2298,7954.4799804688
2018-03-29,39.416,5.7292,88.4144,233.1747,125.79,97.7134,1.2321,7165.7001953125
